room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
7678792,40323718,Private room,,Outer Sunset,1,5.0,,,120.0,2.0,37.759879,-122.505766,2015-10-21 15:01:40.185436
3668820,18616362,Private room,,Western Addition,0,,4.0,1.0,120.0,1.0,37.779177,-122.446546,2015-10-22 18:48:38.836670
1316135,1814487,Entire home/apt,,Russian Hill,4,4.5,2.0,1.0,305.0,14.0,37.7989,-122.415363,2015-10-22 12:46:27.817407
4829585,10176284,Entire home/apt,,Outer Richmond,16,5.0,2.0,1.0,149.0,2.0,37.779425,-122.502241,2015-10-21 21:37:40.068279
4768456,6300172,Private room,,Mission,2,4.0,2.0,1.0,80.0,1.0,37.756415,-122.416737,2015-10-22 14:11:10.289239
8208091,1698470,Private room,,Financial District,1,5.0,,,119.0,2.0,37.784831,-122.397735,2015-10-21 18:03:59.189973
8327489,3383190,Entire home/apt,,Western Addition,6,5.0,5.0,2.0,250.0,1.0,37.774525,-122.435766,2015-10-21 22:36:09.973859
7389611,38714998,Entire home/apt,,Mission,1,5.0,4.0,2.0,180.0,4.0,37.761872,-122.406194,2015-10-21 20:40:24.998138
2385569,9328381,Private room,,Castro/Upper Market,24,5.0,2.0,1.0,100.0,7.0,37.765773,-122.430964,2015-10-22 23:30:56.209163
5557750,2995957,Entire home/apt,,Mission,0,,,,80.0,3.0,37.748893,-122.422892,2015-10-21 18:21:43.548782
8117530,4444453,Private room,,Bernal Heights,0,,,,200.0,1.0,37.735424,-122.426923,2015-10-21 13:24:16.139799
2478558,11638127,Private room,,Downtown/Civic Center,1,5.0,2.0,1.0,197.0,1.0,37.787772,-122.410844,2015-10-21 21:20:02.885256
1467131,6672429,Entire home/apt,,Marina,25,4.5,2.0,1.0,215.0,2.0,37.797942,-122.429471,2015-10-21 21:03:11.081406
5107706,26393866,Entire home/apt,,Mission,0,,,,500.0,1.0,37.760594,-122.418553,2015-10-21 14:27:54.995282
7710085,20043970,Private room,,Western Addition,0,,,,150.0,1.0,37.781032,-122.43634,2015-10-21 17:17:12.902051
5195922,26653520,Private room,,Crocker Amazon,5,4.5,,,105.0,3.0,37.710523,-122.446453,2015-10-21 14:09:14.781225
6796392,35420613,Entire home/apt,,Noe Valley,6,5.0,,,500.0,3.0,37.75442,-122.435278,2015-10-21 16:11:34.655086
7788844,8880019,Entire home/apt,,Bayview,8,5.0,4.0,2.0,139.0,2.0,37.731321,-122.391381,2015-10-21 22:12:31.695607
7715861,30857973,Entire home/apt,,Financial District,0,,,2.0,825.0,1.0,37.787336,-122.403879,2015-10-22 23:16:29.307201
5561522,28832610,Entire home/apt,,Inner Richmond,7,4.5,3.0,1.0,200.0,3.0,37.775682,-122.459969,2015-10-21 20:16:39.627541
5536512,18003,Private room,,Bernal Heights,15,5.0,2.0,1.0,120.0,2.0,37.742676,-122.420917,2015-10-22 00:25:16.222634
4540475,16445629,Entire home/apt,,Downtown/Civic Center,21,5.0,,,190.0,2.0,37.775248,-122.421408,2015-10-21 19:52:27.152775
221342,285168,Private room,,Russian Hill,44,4.5,4.0,1.0,168.0,2.0,37.802495,-122.414295,2015-10-21 23:42:04.714968
6911234,15785188,Private room,,Mission,0,,,,150.0,1.0,37.761227,-122.423395,2015-10-21 14:13:38.894411
8227663,16428140,Entire home/apt,,Western Addition,1,5.0,2.0,0.0,175.0,3.0,37.788429,-122.427004,2015-10-21 22:57:42.931200
4850162,14004238,Entire home/apt,,Marina,2,5.0,2.0,1.0,224.0,2.0,37.802316,-122.444069,2015-10-22 18:44:35.414145
7927795,451471,Entire home/apt,,Bernal Heights,0,,,,139.0,14.0,37.734778,-122.421085,2015-10-21 18:46:40.989041
1737155,9148435,Entire home/apt,,Castro/Upper Market,31,5.0,5.0,2.0,466.0,30.0,37.768576,-122.437398,2015-10-22 00:43:12.519008
7330834,11186281,Shared room,,South of Market,2,5.0,,,60.0,7.0,37.782131,-122.407039,2015-10-21 17:22:39.708488
929468,463637,Entire home/apt,,Castro/Upper Market,157,4.5,5.0,1.0,150.0,2.0,37.759516,-122.445586,2015-10-22 20:28:05.861873
6894794,36128883,Private room,,Outer Mission,10,5.0,2.0,1.0,125.0,1.0,37.732909,-122.443186,2015-10-22 14:53:40.035934
4845985,24750166,Private room,,Downtown/Civic Center,0,,1.0,1.0,100.0,1.0,37.788421,-122.420099,2015-10-21 21:22:40.435840
148627,709325,Entire home/apt,,Marina,54,4.5,,,165.0,,37.800941,-122.427496,2015-10-21 16:51:33.103615
5550142,21024579,Entire home/apt,,Marina,9,5.0,,,189.0,2.0,37.796887,-122.444752,2015-10-21 15:39:38.665668
