,host_id,room_type,year,count
43920,3738113,Entire home/apt,2015,
43921,3739748,Entire home/apt,2015,1.0
43922,3740783,Entire home/apt,2015,
43923,3742186,Entire home/apt,2015,1.0
43924,3742410,Entire home/apt,2015,1.0
43925,3747081,Entire home/apt,2015,1.0
43926,3750633,Entire home/apt,2015,
43927,3751184,Entire home/apt,2015,
43928,3751253,Entire home/apt,2015,
43929,3751908,Entire home/apt,2015,1.0
43930,3752142,Entire home/apt,2015,2.0
43931,3752693,Entire home/apt,2015,1.0
43932,3756204,Entire home/apt,2015,1.0
43933,3760152,Entire home/apt,2015,1.0
43934,3761456,Entire home/apt,2015,
43935,3761768,Entire home/apt,2015,1.0
43936,3761922,Entire home/apt,2015,1.0
43937,3763621,Entire home/apt,2015,1.0
43938,3768206,Entire home/apt,2015,
43939,3770121,Entire home/apt,2015,1.0
43940,3770764,Entire home/apt,2015,1.0
43941,3772252,Entire home/apt,2015,3.0
43942,3773929,Entire home/apt,2015,1.0
43943,3774958,Entire home/apt,2015,1.0
43944,3786490,Entire home/apt,2015,1.0
43945,3792539,Entire home/apt,2015,1.0
43946,3793526,Entire home/apt,2015,
43947,3794160,Entire home/apt,2015,
43948,3794763,Entire home/apt,2015,1.0
43949,3798491,Entire home/apt,2015,1.0
43950,3798575,Entire home/apt,2015,
43951,3799963,Entire home/apt,2015,2.0
43952,3800063,Entire home/apt,2015,
43953,3803550,Entire home/apt,2015,2.0
43954,3805507,Entire home/apt,2015,1.0
43955,3807182,Entire home/apt,2015,1.0
43956,3807513,Entire home/apt,2015,1.0
43957,3807557,Entire home/apt,2015,1.0
43958,3807573,Entire home/apt,2015,
43959,3807858,Entire home/apt,2015,
43960,3808018,Entire home/apt,2015,
43961,3812152,Entire home/apt,2015,
43962,3813251,Entire home/apt,2015,
43963,3813396,Entire home/apt,2015,
43964,3815417,Entire home/apt,2015,1.0
43965,3817487,Entire home/apt,2015,
43966,3817576,Entire home/apt,2015,1.0
43967,3817595,Entire home/apt,2015,1.0
43968,3827485,Entire home/apt,2015,1.0
43969,3829461,Entire home/apt,2015,1.0
43970,3829814,Entire home/apt,2015,1.0
43971,3829856,Entire home/apt,2015,1.0
43972,3831260,Entire home/apt,2015,1.0
43973,3832375,Entire home/apt,2015,
43974,3832802,Entire home/apt,2015,1.0
43975,3833091,Entire home/apt,2015,
43976,3834747,Entire home/apt,2015,
43977,3837184,Entire home/apt,2015,
43978,3838474,Entire home/apt,2015,
43979,3839305,Entire home/apt,2015,
43980,3839328,Entire home/apt,2015,
43981,3840552,Entire home/apt,2015,
43982,3842012,Entire home/apt,2015,
43983,3843134,Entire home/apt,2015,
43984,3843691,Entire home/apt,2015,1.0
43985,3843803,Entire home/apt,2015,
43986,3843812,Entire home/apt,2015,1.0
43987,3848213,Entire home/apt,2015,
43988,3848641,Entire home/apt,2015,1.0
43989,3849561,Entire home/apt,2015,
43990,3851160,Entire home/apt,2015,
43991,3859215,Entire home/apt,2015,1.0
43992,3859433,Entire home/apt,2015,1.0
43993,3859545,Entire home/apt,2015,1.0
43994,3860047,Entire home/apt,2015,1.0
43995,3860339,Entire home/apt,2015,
43996,3861556,Entire home/apt,2015,1.0
43997,3866027,Entire home/apt,2015,
43998,3867675,Entire home/apt,2015,1.0
43999,3869071,Entire home/apt,2015,1.0
44000,3869152,Entire home/apt,2015,1.0
44001,3869520,Entire home/apt,2015,1.0
44002,3870735,Entire home/apt,2015,
44003,3872462,Entire home/apt,2015,
44004,3872727,Entire home/apt,2015,1.0
44005,3876876,Entire home/apt,2015,1.0
44006,3878228,Entire home/apt,2015,1.0
44007,3879617,Entire home/apt,2015,
44008,3881048,Entire home/apt,2015,
44009,3881849,Entire home/apt,2015,
44010,3881973,Entire home/apt,2015,1.0
44011,3882480,Entire home/apt,2015,
44012,3882841,Entire home/apt,2015,1.0
44013,3884018,Entire home/apt,2015,
44014,3884045,Entire home/apt,2015,
44015,3888771,Entire home/apt,2015,1.0
44016,3889287,Entire home/apt,2015,
44017,3889432,Entire home/apt,2015,
44018,3891199,Entire home/apt,2015,1.0
44019,3892572,Entire home/apt,2015,
44020,3894624,Entire home/apt,2015,2.0
44021,3895067,Entire home/apt,2015,
44022,3895532,Entire home/apt,2015,1.0
44023,3895812,Entire home/apt,2015,1.0
44024,3899930,Entire home/apt,2015,1.0
44025,3900818,Entire home/apt,2015,1.0
44026,3901402,Entire home/apt,2015,
44027,3902623,Entire home/apt,2015,1.0
44028,3904219,Entire home/apt,2015,1.0
44029,3905257,Entire home/apt,2015,1.0
44030,3906862,Entire home/apt,2015,
44031,3910832,Entire home/apt,2015,
44032,3912500,Entire home/apt,2015,1.0
44033,3914306,Entire home/apt,2015,1.0
44034,3916191,Entire home/apt,2015,1.0
44035,3916222,Entire home/apt,2015,1.0
44036,3916367,Entire home/apt,2015,1.0
44037,3917293,Entire home/apt,2015,
44038,3920002,Entire home/apt,2015,
44039,3923294,Entire home/apt,2015,1.0
44040,3923476,Entire home/apt,2015,
44041,3924145,Entire home/apt,2015,1.0
44042,3924236,Entire home/apt,2015,
44043,3925250,Entire home/apt,2015,1.0
44044,3926041,Entire home/apt,2015,2.0
44045,3926117,Entire home/apt,2015,1.0
44046,3930154,Entire home/apt,2015,1.0
44047,3930423,Entire home/apt,2015,
44048,3932446,Entire home/apt,2015,1.0
44049,3936612,Entire home/apt,2015,
44050,3937614,Entire home/apt,2015,1.0
44051,3938112,Entire home/apt,2015,
44052,3940350,Entire home/apt,2015,1.0
44053,3940564,Entire home/apt,2015,2.0
44054,3941662,Entire home/apt,2015,
44055,3941935,Entire home/apt,2015,
44056,3941970,Entire home/apt,2015,1.0
44057,3942235,Entire home/apt,2015,8.0
44058,3942993,Entire home/apt,2015,1.0
44059,3946777,Entire home/apt,2015,1.0
44060,3947775,Entire home/apt,2015,
44061,3947857,Entire home/apt,2015,1.0
44062,3949876,Entire home/apt,2015,
44063,3954603,Entire home/apt,2015,
44064,3955006,Entire home/apt,2015,
44065,3956160,Entire home/apt,2015,
44066,3957235,Entire home/apt,2015,1.0
44067,3957534,Entire home/apt,2015,
44068,3958328,Entire home/apt,2015,1.0
44069,3958502,Entire home/apt,2015,1.0
44070,3959116,Entire home/apt,2015,
44071,3959832,Entire home/apt,2015,
44072,3962378,Entire home/apt,2015,
44073,3964276,Entire home/apt,2015,
44074,3964836,Entire home/apt,2015,1.0
44075,3967658,Entire home/apt,2015,1.0
44076,3967769,Entire home/apt,2015,
44077,3968874,Entire home/apt,2015,
44078,3969198,Entire home/apt,2015,1.0
44079,3969798,Entire home/apt,2015,
44080,3976257,Entire home/apt,2015,1.0
44081,3977842,Entire home/apt,2015,
44082,3977854,Entire home/apt,2015,3.0
44083,3978747,Entire home/apt,2015,4.0
44084,3981323,Entire home/apt,2015,
44085,3981975,Entire home/apt,2015,
44086,3982335,Entire home/apt,2015,
44087,3983035,Entire home/apt,2015,1.0
44088,3983555,Entire home/apt,2015,1.0
44089,3985169,Entire home/apt,2015,1.0
44090,3985908,Entire home/apt,2015,
44091,3990472,Entire home/apt,2015,2.0
44092,3990783,Entire home/apt,2015,1.0
44093,3998407,Entire home/apt,2015,
44094,3998807,Entire home/apt,2015,2.0
44095,3999361,Entire home/apt,2015,
44096,4000430,Entire home/apt,2015,
44097,4001012,Entire home/apt,2015,1.0
44098,4001073,Entire home/apt,2015,
44099,4001502,Entire home/apt,2015,1.0
44100,4001759,Entire home/apt,2015,
44101,4009537,Entire home/apt,2015,1.0
44102,4010344,Entire home/apt,2015,
44103,4010707,Entire home/apt,2015,1.0
44104,4010981,Entire home/apt,2015,1.0
44105,4011911,Entire home/apt,2015,1.0
44106,4012347,Entire home/apt,2015,
44107,4014262,Entire home/apt,2015,1.0
44108,4015939,Entire home/apt,2015,1.0
44109,4016371,Entire home/apt,2015,
44110,4017323,Entire home/apt,2015,1.0
44111,4019027,Entire home/apt,2015,
44112,4019089,Entire home/apt,2015,1.0
44113,4019945,Entire home/apt,2015,
44114,4020174,Entire home/apt,2015,1.0
44115,4023560,Entire home/apt,2015,
44116,4024710,Entire home/apt,2015,
44117,4025175,Entire home/apt,2015,1.0
44118,4027973,Entire home/apt,2015,1.0
44119,4030167,Entire home/apt,2015,
44120,4030726,Entire home/apt,2015,1.0
44121,4033215,Entire home/apt,2015,1.0
44122,4033604,Entire home/apt,2015,
44123,4033641,Entire home/apt,2015,1.0
44124,4033726,Entire home/apt,2015,
44125,4035348,Entire home/apt,2015,
44126,4037393,Entire home/apt,2015,1.0
44127,4037978,Entire home/apt,2015,1.0
44128,4038852,Entire home/apt,2015,1.0
44129,4040696,Entire home/apt,2015,1.0
44130,4041805,Entire home/apt,2015,
44131,4041928,Entire home/apt,2015,2.0
44132,4042267,Entire home/apt,2015,1.0
44133,4042405,Entire home/apt,2015,
44134,4049327,Entire home/apt,2015,
44135,4049851,Entire home/apt,2015,1.0
44136,4052448,Entire home/apt,2015,
44137,4056500,Entire home/apt,2015,1.0
44138,4057791,Entire home/apt,2015,
44139,4059536,Entire home/apt,2015,
44140,4060431,Entire home/apt,2015,1.0
44141,4060746,Entire home/apt,2015,
44142,4060781,Entire home/apt,2015,
44143,4062109,Entire home/apt,2015,
44144,4067542,Entire home/apt,2015,
44145,4071328,Entire home/apt,2015,1.0
44146,4071641,Entire home/apt,2015,
44147,4071658,Entire home/apt,2015,1.0
44148,4071963,Entire home/apt,2015,
44149,4072431,Entire home/apt,2015,1.0
44150,4073095,Entire home/apt,2015,
44151,4076124,Entire home/apt,2015,
44152,4077020,Entire home/apt,2015,1.0
44153,4078606,Entire home/apt,2015,1.0
44154,4079898,Entire home/apt,2015,1.0
44155,4080873,Entire home/apt,2015,1.0
44156,4084805,Entire home/apt,2015,1.0
44157,4086406,Entire home/apt,2015,
44158,4090172,Entire home/apt,2015,1.0
44159,4091830,Entire home/apt,2015,1.0
44160,4093167,Entire home/apt,2015,
44161,4094089,Entire home/apt,2015,
44162,4095163,Entire home/apt,2015,
44163,4096926,Entire home/apt,2015,1.0
44164,4097204,Entire home/apt,2015,1.0
44165,4097687,Entire home/apt,2015,1.0
44166,4098982,Entire home/apt,2015,
44167,4105512,Entire home/apt,2015,
44168,4105994,Entire home/apt,2015,
44169,4106045,Entire home/apt,2015,1.0
44170,4107195,Entire home/apt,2015,
44171,4107395,Entire home/apt,2015,
44172,4107779,Entire home/apt,2015,1.0
44173,4110058,Entire home/apt,2015,1.0
44174,4110064,Entire home/apt,2015,1.0
44175,4111317,Entire home/apt,2015,1.0
44176,4112761,Entire home/apt,2015,1.0
44177,4114020,Entire home/apt,2015,
44178,4114183,Entire home/apt,2015,1.0
44179,4114654,Entire home/apt,2015,1.0
44180,4115839,Entire home/apt,2015,
44181,4118965,Entire home/apt,2015,
44182,4119407,Entire home/apt,2015,2.0
44183,4119505,Entire home/apt,2015,1.0
44184,4119988,Entire home/apt,2015,1.0
44185,4122044,Entire home/apt,2015,
44186,4122372,Entire home/apt,2015,1.0
44187,4123335,Entire home/apt,2015,
44188,4123854,Entire home/apt,2015,
44189,4124339,Entire home/apt,2015,1.0
44190,4127077,Entire home/apt,2015,1.0
44191,4127391,Entire home/apt,2015,
44192,4129975,Entire home/apt,2015,
44193,4130777,Entire home/apt,2015,1.0
44194,4131544,Entire home/apt,2015,1.0
44195,4132991,Entire home/apt,2015,1.0
44196,4134720,Entire home/apt,2015,1.0
44197,4136305,Entire home/apt,2015,
44198,4139123,Entire home/apt,2015,2.0
44199,4140065,Entire home/apt,2015,
44200,4141241,Entire home/apt,2015,1.0
44201,4141253,Entire home/apt,2015,
44202,4141807,Entire home/apt,2015,
44203,4142190,Entire home/apt,2015,1.0
44204,4143263,Entire home/apt,2015,
44205,4143961,Entire home/apt,2015,1.0
44206,4144487,Entire home/apt,2015,
44207,4149622,Entire home/apt,2015,1.0
44208,4150597,Entire home/apt,2015,
44209,4150874,Entire home/apt,2015,
44210,4152724,Entire home/apt,2015,
44211,4152797,Entire home/apt,2015,2.0
44212,4152894,Entire home/apt,2015,
44213,4152942,Entire home/apt,2015,4.0
44214,4153030,Entire home/apt,2015,1.0
44215,4153272,Entire home/apt,2015,1.0
44216,4153573,Entire home/apt,2015,1.0
44217,4154645,Entire home/apt,2015,1.0
44218,4158043,Entire home/apt,2015,1.0
44219,4158633,Entire home/apt,2015,
44220,4159439,Entire home/apt,2015,
44221,4163367,Entire home/apt,2015,1.0
44222,4163449,Entire home/apt,2015,
44223,4165887,Entire home/apt,2015,1.0
44224,4166135,Entire home/apt,2015,1.0
44225,4167712,Entire home/apt,2015,1.0
44226,4168170,Entire home/apt,2015,1.0
44227,4168287,Entire home/apt,2015,
44228,4168998,Entire home/apt,2015,
44229,4169677,Entire home/apt,2015,1.0
44230,4170606,Entire home/apt,2015,1.0
44231,4170766,Entire home/apt,2015,1.0
44232,4171156,Entire home/apt,2015,1.0
44233,4173499,Entire home/apt,2015,
44234,4173587,Entire home/apt,2015,
44235,4174392,Entire home/apt,2015,
44236,4176136,Entire home/apt,2015,1.0
44237,4176277,Entire home/apt,2015,1.0
44238,4179436,Entire home/apt,2015,1.0
44239,4183643,Entire home/apt,2015,1.0
44240,4183932,Entire home/apt,2015,
44241,4184115,Entire home/apt,2015,1.0
44242,4184149,Entire home/apt,2015,1.0
44243,4184449,Entire home/apt,2015,1.0
44244,4184630,Entire home/apt,2015,
44245,4184863,Entire home/apt,2015,2.0
44246,4185055,Entire home/apt,2015,1.0
44247,4186016,Entire home/apt,2015,1.0
44248,4186663,Entire home/apt,2015,1.0
44249,4189652,Entire home/apt,2015,
44250,4192242,Entire home/apt,2015,1.0
44251,4192258,Entire home/apt,2015,
44252,4193557,Entire home/apt,2015,1.0
44253,4194901,Entire home/apt,2015,
44254,4195316,Entire home/apt,2015,2.0
44255,4195764,Entire home/apt,2015,
44256,4196122,Entire home/apt,2015,
44257,4196521,Entire home/apt,2015,1.0
44258,4196581,Entire home/apt,2015,
44259,4197199,Entire home/apt,2015,
44260,4201732,Entire home/apt,2015,1.0
44261,4202870,Entire home/apt,2015,1.0
44262,4203161,Entire home/apt,2015,
44263,4203932,Entire home/apt,2015,
44264,4204299,Entire home/apt,2015,
44265,4205615,Entire home/apt,2015,1.0
44266,4209169,Entire home/apt,2015,
44267,4210100,Entire home/apt,2015,
44268,4211903,Entire home/apt,2015,
44269,4212430,Entire home/apt,2015,
44270,4212497,Entire home/apt,2015,1.0
44271,4213199,Entire home/apt,2015,
44272,4214904,Entire home/apt,2015,
44273,4215441,Entire home/apt,2015,
44274,4219597,Entire home/apt,2015,
44275,4220086,Entire home/apt,2015,
44276,4221614,Entire home/apt,2015,2.0
44277,4223593,Entire home/apt,2015,
44278,4224006,Entire home/apt,2015,1.0
44279,4225463,Entire home/apt,2015,
44280,4227741,Entire home/apt,2015,1.0
44281,4227980,Entire home/apt,2015,1.0
44282,4229195,Entire home/apt,2015,1.0
44283,4231667,Entire home/apt,2015,1.0
44284,4232506,Entire home/apt,2015,
44285,4234107,Entire home/apt,2015,1.0
44286,4234316,Entire home/apt,2015,
44287,4236847,Entire home/apt,2015,1.0
44288,4237211,Entire home/apt,2015,1.0
44289,4242541,Entire home/apt,2015,1.0
44290,4243073,Entire home/apt,2015,
44291,4243296,Entire home/apt,2015,1.0
44292,4249288,Entire home/apt,2015,
44293,4249701,Entire home/apt,2015,
44294,4253943,Entire home/apt,2015,1.0
44295,4254244,Entire home/apt,2015,1.0
44296,4255088,Entire home/apt,2015,
44297,4255783,Entire home/apt,2015,
44298,4256131,Entire home/apt,2015,1.0
44299,4256187,Entire home/apt,2015,
44300,4256843,Entire home/apt,2015,
44301,4261846,Entire home/apt,2015,1.0
44302,4262230,Entire home/apt,2015,1.0
44303,4262774,Entire home/apt,2015,
44304,4263825,Entire home/apt,2015,1.0
44305,4263893,Entire home/apt,2015,
44306,4264197,Entire home/apt,2015,
44307,4266073,Entire home/apt,2015,
44308,4266086,Entire home/apt,2015,1.0
44309,4266857,Entire home/apt,2015,
44310,4271583,Entire home/apt,2015,
44311,4271967,Entire home/apt,2015,
44312,4272138,Entire home/apt,2015,
44313,4272563,Entire home/apt,2015,
44314,4274635,Entire home/apt,2015,1.0
44315,4274771,Entire home/apt,2015,1.0
44316,4274789,Entire home/apt,2015,
44317,4277230,Entire home/apt,2015,
44318,4279507,Entire home/apt,2015,1.0
44319,4281456,Entire home/apt,2015,1.0
44320,4281579,Entire home/apt,2015,
44321,4283991,Entire home/apt,2015,1.0
44322,4284256,Entire home/apt,2015,1.0
44323,4285208,Entire home/apt,2015,1.0
44324,4285564,Entire home/apt,2015,1.0
44325,4289402,Entire home/apt,2015,1.0
44326,4290103,Entire home/apt,2015,1.0
44327,4291173,Entire home/apt,2015,1.0
44328,4292503,Entire home/apt,2015,
44329,4292698,Entire home/apt,2015,
44330,4295490,Entire home/apt,2015,1.0
44331,4297383,Entire home/apt,2015,1.0
44332,4297810,Entire home/apt,2015,1.0
44333,4298527,Entire home/apt,2015,
44334,4304761,Entire home/apt,2015,
44335,4305493,Entire home/apt,2015,1.0
44336,4306242,Entire home/apt,2015,2.0
44337,4307048,Entire home/apt,2015,1.0
44338,4307136,Entire home/apt,2015,1.0
44339,4308154,Entire home/apt,2015,
44340,4308346,Entire home/apt,2015,1.0
44341,4308430,Entire home/apt,2015,1.0
44342,4312446,Entire home/apt,2015,1.0
44343,4313441,Entire home/apt,2015,1.0
44344,4313643,Entire home/apt,2015,1.0
44345,4315198,Entire home/apt,2015,
44346,4318558,Entire home/apt,2015,1.0
44347,4320106,Entire home/apt,2015,2.0
44348,4323304,Entire home/apt,2015,1.0
44349,4323359,Entire home/apt,2015,
44350,4323884,Entire home/apt,2015,
44351,4326053,Entire home/apt,2015,
44352,4326245,Entire home/apt,2015,1.0
44353,4328064,Entire home/apt,2015,
44354,4329299,Entire home/apt,2015,2.0
44355,4332793,Entire home/apt,2015,1.0
44356,4333235,Entire home/apt,2015,
44357,4333808,Entire home/apt,2015,1.0
44358,4334586,Entire home/apt,2015,1.0
44359,4335351,Entire home/apt,2015,1.0
44360,4335442,Entire home/apt,2015,1.0
44361,4335861,Entire home/apt,2015,
44362,4335973,Entire home/apt,2015,
44363,4336135,Entire home/apt,2015,
44364,4337595,Entire home/apt,2015,1.0
44365,4337991,Entire home/apt,2015,1.0
44366,4338459,Entire home/apt,2015,1.0
44367,4341270,Entire home/apt,2015,
44368,4342041,Entire home/apt,2015,
44369,4342321,Entire home/apt,2015,
44370,4343743,Entire home/apt,2015,1.0
44371,4344170,Entire home/apt,2015,
44372,4344454,Entire home/apt,2015,1.0
44373,4345175,Entire home/apt,2015,
44374,4345472,Entire home/apt,2015,1.0
44375,4345727,Entire home/apt,2015,1.0
44376,4346065,Entire home/apt,2015,1.0
44377,4346130,Entire home/apt,2015,1.0
44378,4348295,Entire home/apt,2015,1.0
44379,4348678,Entire home/apt,2015,
44380,4349405,Entire home/apt,2015,1.0
44381,4349750,Entire home/apt,2015,1.0
44382,4350837,Entire home/apt,2015,
44383,4351159,Entire home/apt,2015,
44384,4352245,Entire home/apt,2015,1.0
44385,4352266,Entire home/apt,2015,1.0
44386,4352402,Entire home/apt,2015,1.0
44387,4356038,Entire home/apt,2015,
44388,4357602,Entire home/apt,2015,
44389,4359093,Entire home/apt,2015,1.0
44390,4359338,Entire home/apt,2015,1.0
44391,4365100,Entire home/apt,2015,1.0
44392,4365617,Entire home/apt,2015,
44393,4365931,Entire home/apt,2015,1.0
44394,4367053,Entire home/apt,2015,1.0
44395,4367464,Entire home/apt,2015,
44396,4367522,Entire home/apt,2015,
44397,4368191,Entire home/apt,2015,
44398,4372306,Entire home/apt,2015,
44399,4373586,Entire home/apt,2015,
44400,4373853,Entire home/apt,2015,
44401,4373951,Entire home/apt,2015,
44402,4374075,Entire home/apt,2015,
44403,4374318,Entire home/apt,2015,2.0
44404,4375203,Entire home/apt,2015,1.0
44405,4376170,Entire home/apt,2015,
44406,4377684,Entire home/apt,2015,
44407,4380096,Entire home/apt,2015,
44408,4380725,Entire home/apt,2015,
44409,4380968,Entire home/apt,2015,
44410,4381042,Entire home/apt,2015,
44411,4381076,Entire home/apt,2015,
44412,4381489,Entire home/apt,2015,
44413,4382569,Entire home/apt,2015,1.0
44414,4383422,Entire home/apt,2015,
44415,4383742,Entire home/apt,2015,1.0
44416,4384204,Entire home/apt,2015,1.0
44417,4384585,Entire home/apt,2015,
44418,4385059,Entire home/apt,2015,3.0
44419,4385267,Entire home/apt,2015,1.0
44420,4385606,Entire home/apt,2015,1.0
44421,4386267,Entire home/apt,2015,1.0
44422,4386637,Entire home/apt,2015,1.0
44423,4389217,Entire home/apt,2015,1.0
44424,4391592,Entire home/apt,2015,
44425,4393182,Entire home/apt,2015,
44426,4393613,Entire home/apt,2015,1.0
44427,4394783,Entire home/apt,2015,1.0
44428,4398272,Entire home/apt,2015,
44429,4401342,Entire home/apt,2015,
44430,4407906,Entire home/apt,2015,
44431,4407939,Entire home/apt,2015,
44432,4408416,Entire home/apt,2015,
44433,4408461,Entire home/apt,2015,1.0
44434,4411158,Entire home/apt,2015,1.0
44435,4413097,Entire home/apt,2015,
44436,4413556,Entire home/apt,2015,
44437,4416304,Entire home/apt,2015,1.0
44438,4420977,Entire home/apt,2015,
44439,4422229,Entire home/apt,2015,1.0
44440,4422469,Entire home/apt,2015,1.0
44441,4426349,Entire home/apt,2015,1.0
44442,4430421,Entire home/apt,2015,
44443,4431133,Entire home/apt,2015,
44444,4435448,Entire home/apt,2015,1.0
44445,4437415,Entire home/apt,2015,1.0
44446,4438353,Entire home/apt,2015,
44447,4439991,Entire home/apt,2015,1.0
44448,4441167,Entire home/apt,2015,
44449,4445793,Entire home/apt,2015,
44450,4447121,Entire home/apt,2015,
44451,4447593,Entire home/apt,2015,1.0
44452,4451276,Entire home/apt,2015,
44453,4452678,Entire home/apt,2015,1.0
44454,4453203,Entire home/apt,2015,1.0
44455,4453819,Entire home/apt,2015,
44456,4456884,Entire home/apt,2015,
44457,4457316,Entire home/apt,2015,
44458,4460906,Entire home/apt,2015,1.0
44459,4461321,Entire home/apt,2015,
44460,4462809,Entire home/apt,2015,
44461,4463099,Entire home/apt,2015,1.0
44462,4463956,Entire home/apt,2015,
44463,4464505,Entire home/apt,2015,1.0
44464,4464910,Entire home/apt,2015,
44465,4467464,Entire home/apt,2015,
44466,4470350,Entire home/apt,2015,1.0
44467,4470636,Entire home/apt,2015,
44468,4471256,Entire home/apt,2015,1.0
44469,4472808,Entire home/apt,2015,1.0
44470,4478365,Entire home/apt,2015,
44471,4478576,Entire home/apt,2015,1.0
44472,4484118,Entire home/apt,2015,1.0
44473,4484558,Entire home/apt,2015,
44474,4486329,Entire home/apt,2015,1.0
44475,4486349,Entire home/apt,2015,1.0
44476,4488200,Entire home/apt,2015,
44477,4489742,Entire home/apt,2015,
44478,4491503,Entire home/apt,2015,
44479,4497487,Entire home/apt,2015,1.0
44480,4498779,Entire home/apt,2015,
44481,4499720,Entire home/apt,2015,1.0
44482,4507691,Entire home/apt,2015,
44483,4509550,Entire home/apt,2015,
44484,4510183,Entire home/apt,2015,2.0
44485,4515646,Entire home/apt,2015,1.0
44486,4517389,Entire home/apt,2015,1.0
44487,4517473,Entire home/apt,2015,
44488,4518905,Entire home/apt,2015,1.0
44489,4523822,Entire home/apt,2015,1.0
44490,4525487,Entire home/apt,2015,1.0
44491,4526612,Entire home/apt,2015,1.0
44492,4531747,Entire home/apt,2015,1.0
44493,4532295,Entire home/apt,2015,1.0
44494,4538246,Entire home/apt,2015,
44495,4541140,Entire home/apt,2015,
44496,4546012,Entire home/apt,2015,
44497,4548034,Entire home/apt,2015,
44498,4549697,Entire home/apt,2015,2.0
44499,4553388,Entire home/apt,2015,
44500,4556385,Entire home/apt,2015,
44501,4556910,Entire home/apt,2015,
44502,4561017,Entire home/apt,2015,2.0
44503,4561226,Entire home/apt,2015,1.0
44504,4562696,Entire home/apt,2015,1.0
44505,4565666,Entire home/apt,2015,1.0
44506,4575187,Entire home/apt,2015,1.0
44507,4582677,Entire home/apt,2015,4.0
44508,4587273,Entire home/apt,2015,
44509,4587849,Entire home/apt,2015,1.0
44510,4589971,Entire home/apt,2015,
44511,4591086,Entire home/apt,2015,
44512,4591542,Entire home/apt,2015,1.0
44513,4592904,Entire home/apt,2015,
44514,4598270,Entire home/apt,2015,1.0
44515,4601029,Entire home/apt,2015,1.0
44516,4601552,Entire home/apt,2015,1.0
44517,4601571,Entire home/apt,2015,
44518,4609547,Entire home/apt,2015,
44519,4610277,Entire home/apt,2015,1.0
44520,4610428,Entire home/apt,2015,1.0
44521,4611717,Entire home/apt,2015,
44522,4613432,Entire home/apt,2015,1.0
44523,4613555,Entire home/apt,2015,1.0
44524,4621744,Entire home/apt,2015,1.0
44525,4622320,Entire home/apt,2015,1.0
44526,4623460,Entire home/apt,2015,
44527,4623751,Entire home/apt,2015,
44528,4623964,Entire home/apt,2015,1.0
44529,4624326,Entire home/apt,2015,
44530,4628866,Entire home/apt,2015,1.0
44531,4631801,Entire home/apt,2015,
44532,4632981,Entire home/apt,2015,1.0
44533,4634719,Entire home/apt,2015,
44534,4636599,Entire home/apt,2015,1.0
44535,4641823,Entire home/apt,2015,1.0
44536,4643433,Entire home/apt,2015,
44537,4644132,Entire home/apt,2015,
44538,4645289,Entire home/apt,2015,
44539,4645827,Entire home/apt,2015,1.0
44540,4645907,Entire home/apt,2015,
44541,4649348,Entire home/apt,2015,
44542,4649382,Entire home/apt,2015,1.0
44543,4656446,Entire home/apt,2015,
44544,4656636,Entire home/apt,2015,
44545,4657880,Entire home/apt,2015,1.0
44546,4660003,Entire home/apt,2015,1.0
44547,4664706,Entire home/apt,2015,
44548,4666337,Entire home/apt,2015,
44549,4668854,Entire home/apt,2015,1.0
44550,4669150,Entire home/apt,2015,
44551,4669590,Entire home/apt,2015,1.0
44552,4671628,Entire home/apt,2015,1.0
44553,4675760,Entire home/apt,2015,
44554,4675864,Entire home/apt,2015,
44555,4680934,Entire home/apt,2015,
44556,4687340,Entire home/apt,2015,1.0
44557,4688433,Entire home/apt,2015,1.0
44558,4694479,Entire home/apt,2015,
44559,4695542,Entire home/apt,2015,1.0
44560,4706002,Entire home/apt,2015,
44561,4707084,Entire home/apt,2015,1.0
44562,4709765,Entire home/apt,2015,
44563,4712658,Entire home/apt,2015,1.0
44564,4717811,Entire home/apt,2015,
44565,4718164,Entire home/apt,2015,
44566,4718735,Entire home/apt,2015,
44567,4718782,Entire home/apt,2015,1.0
44568,4718947,Entire home/apt,2015,1.0
44569,4722846,Entire home/apt,2015,1.0
44570,4723697,Entire home/apt,2015,
44571,4725799,Entire home/apt,2015,1.0
44572,4728373,Entire home/apt,2015,
44573,4730718,Entire home/apt,2015,1.0
44574,4731822,Entire home/apt,2015,1.0
44575,4733185,Entire home/apt,2015,1.0
44576,4737757,Entire home/apt,2015,1.0
44577,4739269,Entire home/apt,2015,
44578,4741143,Entire home/apt,2015,
44579,4746400,Entire home/apt,2015,1.0
44580,4746956,Entire home/apt,2015,
44581,4750245,Entire home/apt,2015,
44582,4753579,Entire home/apt,2015,
44583,4758226,Entire home/apt,2015,
44584,4768250,Entire home/apt,2015,1.0
44585,4777745,Entire home/apt,2015,
44586,4781265,Entire home/apt,2015,1.0
44587,4783633,Entire home/apt,2015,1.0
44588,4785439,Entire home/apt,2015,2.0
44589,4793014,Entire home/apt,2015,
44590,4795882,Entire home/apt,2015,1.0
44591,4798189,Entire home/apt,2015,
44592,4798378,Entire home/apt,2015,1.0
44593,4799182,Entire home/apt,2015,1.0
44594,4804018,Entire home/apt,2015,1.0
44595,4804166,Entire home/apt,2015,
44596,4807295,Entire home/apt,2015,
44597,4808354,Entire home/apt,2015,1.0
