room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
15312095,1188,30320119,Private room,,San Francisco,,South of Market,6,5.0,1,1.0,,200.0,,2017-05-05 13:21:53.971267,37.777235,-122.392302,0101000020E6100000F209D9791B995EC03D27BD6F7CE34240
18097149,1188,51961727,Private room,,San Francisco,,Marina,0,0.0,2,1.0,,200.0,,2017-05-05 13:21:53.969095,37.8059,-122.441675,0101000020E61000007E1D3867449C5EC057EC2FBB27E74240
3992580,1188,13061601,Private room,,San Francisco,,Bernal Heights,1,0.0,2,1.0,,190.0,,2017-05-05 13:21:53.966050,37.737416,-122.424269,0101000020E610000039ED2939279B5EC009C6C1A563DE4240
14710157,1188,71743311,Private room,,San Francisco,,Marina,0,0.0,1,1.0,,200.0,,2017-05-05 13:21:53.963348,37.796513,-122.433457,0101000020E61000003ACE6DC2BD9B5EC05FEB5223F4E54240
13770658,1188,27438712,Private room,,San Francisco,,South of Market,2,0.0,2,1.0,,200.0,,2017-05-05 13:21:53.960587,37.775863,-122.399724,0101000020E610000049DBF81395995EC09696917A4FE34240
684699,1188,267093,Private room,,San Francisco,,Mission,40,5.0,4,1.0,,200.0,,2017-05-05 13:21:53.957828,37.759979,-122.418848,0101000020E6100000AE7FD767CE9A5EC0CA52EBFD46E14240
27028,1188,7149,Private room,,San Francisco,,Mission,7,4.5,4,1.0,,199.0,,2017-05-05 13:21:53.954728,37.760976,-122.421581,0101000020E61000005CE7DF2EFB9A5EC03C855CA967E14240
11681541,1188,23420387,Private room,,San Francisco,,South of Market,1,0.0,1,1.0,,200.0,,2017-05-05 13:21:53.950526,37.77294,-122.402455,0101000020E610000026C79DD2C1995EC097E2AAB2EFE24240
7655099,1188,10539018,Private room,,San Francisco,,South of Market,0,0.0,1,1.0,,200.0,,2017-05-05 13:21:53.946607,37.783309,-122.388489,0101000020E6100000C576F700DD985EC0CCD4247843E44240
15942888,1188,103487378,Private room,,San Francisco,,Noe Valley,0,0.0,1,1.0,,200.0,,2017-05-05 13:21:53.940581,37.741716,-122.435507,0101000020E6100000768BC058DF9B5EC0C075C58CF0DE4240
9910559,1188,50959537,Private room,,San Francisco,,South of Market,1,0.0,2,1.0,,200.0,,2017-05-05 13:21:53.937838,37.775337,-122.414246,0101000020E6100000ED9FA701839A5EC07B30293E3EE34240
9189214,1188,32209539,Private room,,San Francisco,,South of Market,0,0.0,2,1.0,,200.0,,2017-05-05 13:21:53.931249,37.782708,-122.389811,0101000020E6100000BF27D6A9F2985EC0A62897C62FE44240
9080622,1188,46158576,Private room,,San Francisco,,Mission,0,0.0,1,1.0,,200.0,,2017-05-05 13:21:51.798051,37.760051,-122.421352,0101000020E6100000AB06616EF79A5EC06325E65949E14240
5209794,1188,26951430,Private room,,San Francisco,,Financial District,7,5.0,1,1.0,,199.0,,2017-05-05 13:21:51.793690,37.785482,-122.398599,0101000020E6100000F94D61A582995EC060CC96AC8AE44240
4222197,1188,3201737,Private room,,San Francisco,,Twin Peaks,0,0.0,2,1.0,,200.0,,2017-05-05 13:21:51.790772,37.757002,-122.446347,0101000020E6100000BCEA01F3909C5EC0D8800871E5E04240
2515717,1188,11790975,Private room,,San Francisco,,Pacific Heights,0,0.0,2,1.0,,200.0,,2017-05-05 13:21:51.787971,37.793698,-122.424323,0101000020E610000033FCA71B289B5EC0477364E597E54240
14535504,1188,255788,Private room,,San Francisco,,Western Addition,2,0.0,1,1.0,,200.0,,2017-05-05 13:21:51.781592,37.774547,-122.435855,0101000020E610000014B35E0CE59B5EC0821B295B24E34240
15346172,1188,12425256,Private room,,San Francisco,,Western Addition,0,0.0,1,1.0,,200.0,,2017-05-05 13:21:51.778761,37.782241,-122.444306,0101000020E6100000A9DA6E826F9C5EC0904B1C7920E44240
8739306,1188,39176723,Private room,,San Francisco,,Western Addition,5,5.0,2,1.0,,190.0,,2017-05-05 13:21:51.775964,37.788294,-122.424551,0101000020E6100000FB1EF5D72B9B5EC007D15AD1E6E44240
16973631,1188,3930423,Private room,,San Francisco,,South of Market,4,5.0,3,1.0,,199.0,,2017-05-05 13:21:51.773912,37.774545,-122.396205,0101000020E6100000BF60376C5B995EC0E223624A24E34240
9823848,1188,7458327,Private room,,San Francisco,,Financial District,0,0.0,2,1.0,,200.0,,2017-05-05 13:21:51.771795,37.785033,-122.398277,0101000020E6100000EF6FD05E7D995EC0F0A31AF67BE44240
10807060,1188,55936536,Private room,,San Francisco,,Russian Hill,1,0.0,2,1.0,,200.0,,2017-05-05 13:21:51.769372,37.796806,-122.417731,0101000020E6100000A0E1CD1ABC9A5EC0D7A02FBDFDE54240
3630011,1188,2544554,Private room,,San Francisco,,Noe Valley,5,5.0,2,1.0,,185.0,,2017-05-05 13:21:51.764683,37.752952,-122.429353,0101000020E6100000215C01857A9B5EC099BA2BBB60E04240
10840373,1188,2887392,Private room,,San Francisco,,Western Addition,0,0.0,2,1.0,,200.0,,2017-05-05 13:21:51.759333,37.78487,-122.432334,0101000020E6100000BABC395CAB9B5EC046CEC29E76E44240
10106937,1188,5381166,Private room,,San Francisco,,Treasure Island/YBI,0,0.0,2,1.0,,200.0,,2017-05-05 13:21:51.755499,37.82136,-122.364759,0101000020E6100000FDFA213658975EC00C1F115322E94240
14368865,1188,10830962,Private room,,San Francisco,,Noe Valley,0,0.0,2,1.0,,195.0,,2017-05-05 13:21:48.843328,37.746596,-122.425851,0101000020E6100000027E8D24419B5EC086A92D7590DF4240
12156984,1188,323881,Private room,,San Francisco,,Mission,1,0.0,2,1.0,,200.0,,2017-05-05 13:21:48.840185,37.755412,-122.423123,0101000020E6100000DECB7D72149B5EC0C3802557B1E04240
8389831,1188,4265209,Private room,,San Francisco,,Haight Ashbury,3,5.0,2,1.0,,200.0,,2017-05-05 13:21:48.836926,37.772578,-122.443805,0101000020E61000004833164D679C5EC0F7CDFDD5E3E24240
7340055,1188,2436725,Private room,,San Francisco,,Castro/Upper Market,5,5.0,2,1.0,,200.0,,2017-05-05 13:21:48.833992,37.761021,-122.432487,0101000020E61000007D3CF4DDAD9B5EC0DC48D92269E14240
14008695,1188,54659541,Private room,,San Francisco,,Ocean View,0,0.0,2,1.0,,200.0,,2017-05-05 13:21:48.830920,37.71,-122.468197,0101000020E610000076C58CF0F69D5EC07B14AE47E1DA4240
5458248,1188,2600473,Private room,,San Francisco,,Western Addition,1,0.0,2,1.0,,200.0,,2017-05-05 13:21:48.827606,37.77751,-122.424679,0101000020E61000001213D4F02D9B5EC00F289B7285E34240
7502193,1188,32163855,Private room,,San Francisco,,Russian Hill,0,0.0,2,1.0,,200.0,,2017-05-05 13:21:48.824585,37.796347,-122.419793,0101000020E6100000BE8575E3DD9A5EC044A2D0B2EEE54240
2298930,1188,2917099,Private room,,San Francisco,,Marina,15,5.0,2,1.0,,200.0,,2017-05-05 13:21:48.817775,37.79819,-122.442556,0101000020E610000082A966D6529C5EC043FF04172BE64240
7902488,1188,5919636,Private room,,San Francisco,,Castro/Upper Market,3,5.0,2,1.0,,200.0,,2017-05-05 13:21:48.814692,37.761209,-122.442433,0101000020E6100000F46A80D2509C5EC0DF35E84B6FE14240
16867947,1188,47733748,Private room,,San Francisco,,Western Addition,0,0.0,2,1.0,,200.0,,2017-05-05 13:21:48.810360,37.784736,-122.445299,0101000020E6100000427C60C77F9C5EC037FFAF3A72E44240
16964263,1188,18265129,Private room,,San Francisco,,Marina,0,0.0,2,1.0,,185.0,,2017-05-05 13:21:48.806319,37.801838,-122.437116,0101000020E6100000BC2363B5F99B5EC05358A9A0A2E64240
16737908,1188,16543169,Private room,,San Francisco,,Mission,0,0.0,2,1.0,,185.0,,2017-05-05 13:21:48.802088,37.762002,-122.420517,0101000020E61000005F9A22C0E99A5EC049BE124889E14240
17905042,1188,13507256,Private room,,San Francisco,,Pacific Heights,0,0.0,2,1.0,,200.0,,2017-05-05 13:21:47.285742,37.791591,-122.423801,0101000020E6100000C6C03A8E1F9B5EC06A6798DA52E54240
10270735,1188,9249042,Private room,,San Francisco,,Bernal Heights,7,5.0,2,1.0,,200.0,,2017-05-05 13:21:47.283192,37.739762,-122.413213,0101000020E61000000D52F014729A5EC06A696E85B0DE4240
8307606,1188,29827848,Private room,,San Francisco,,Western Addition,0,0.0,1,1.0,,200.0,,2017-05-05 13:21:47.278410,37.776866,-122.427811,0101000020E61000009F776341619B5EC0EAAF575870E34240
17495801,1188,118558232,Private room,,San Francisco,,Downtown/Civic Center,0,0.0,2,1.0,,193.0,,2017-05-05 13:21:47.275669,37.790032,-122.409201,0101000020E6100000641F6459309A5EC09065C1C41FE54240
8159544,1188,4981058,Private room,,San Francisco,,South of Market,0,0.0,1,1.0,,200.0,,2017-05-05 13:21:47.270747,37.775144,-122.408968,0101000020E610000013471E882C9A5EC066D828EB37E34240
10728455,1188,55449336,Private room,,San Francisco,,South of Market,0,0.0,1,1.0,,200.0,,2017-05-05 13:21:47.260507,37.77645,-122.41145,0101000020E61000001C7C6132559A5EC0567DAEB662E34240
4023924,1188,2429274,Private room,,San Francisco,,Mission,3,5.0,2,1.0,,195.0,,2017-05-05 13:21:47.257223,37.749156,-122.420044,0101000020E610000063B83A00E29A5EC014CD0358E4DF4240
8935510,1188,4016648,Private room,,San Francisco,,Potrero Hill,0,0.0,2,1.0,,200.0,,2017-05-05 13:21:47.246398,37.758265,-122.393993,0101000020E610000096766A2E37995EC0C959D8D30EE14240
8473134,1188,44621068,Private room,,San Francisco,,South of Market,0,0.0,2,1.0,,200.0,,2017-05-05 13:21:44.637810,37.777064,-122.411389,0101000020E6100000C93B8732549A5EC0117349D576E34240
12569788,1188,2767961,Private room,,San Francisco,,South of Market,0,0.0,2,1.0,,200.0,,2017-05-05 13:21:44.633178,37.772757,-122.412983,0101000020E610000074B33F506E9A5EC0A6608DB3E9E24240
11058546,1188,29831632,Private room,,San Francisco,,Nob Hill,0,0.0,2,1.0,,200.0,,2017-05-05 13:21:44.630728,37.795687,-122.410948,0101000020E6100000D316D7F84C9A5EC01A6D5512D9E54240
10972427,1188,7677893,Private room,,San Francisco,,South of Market,0,0.0,2,1.0,,195.0,,2017-05-05 13:21:44.627512,37.774095,-122.416773,0101000020E6100000C636A968AC9A5EC0A27F828B15E34240
8472818,1188,17939487,Private room,,San Francisco,,Western Addition,0,0.0,2,1.0,,200.0,,2017-05-05 13:21:44.624678,37.774247,-122.434542,0101000020E610000042AF3F89CF9B5EC0580394861AE34240
18521633,1188,56531065,Private room,,San Francisco,,Chinatown,0,0.0,4,1.0,,200.0,,2017-05-05 13:21:44.620137,37.791175,-122.406496,0101000020E61000001C7DCC07049A5EC0D734EF3845E54240
10513695,1188,8892899,Private room,,San Francisco,,Mission,0,0.0,1,1.0,,200.0,,2017-05-05 13:21:44.616927,37.76216,-122.420623,0101000020E6100000823CBB7CEB9A5EC0E12879758EE14240
1618782,1188,172177,Private room,,San Francisco,,Western Addition,42,5.0,2,1.0,,195.0,,2017-05-05 13:21:44.612395,37.787629,-122.439461,0101000020E610000084B70721209C5EC0CB30EE06D1E44240
138772,1188,261304,Private room,,San Francisco,,Castro/Upper Market,39,5.0,2,1.0,,200.0,,2017-05-05 13:21:44.604522,37.758227,-122.432733,0101000020E610000099B9C0E5B19B5EC0DBF813950DE14240
8777964,1188,12117196,Private room,,San Francisco,,Western Addition,0,0.0,2,1.0,,200.0,,2017-05-05 13:21:44.600299,37.77547,-122.436307,0101000020E610000004013274EC9B5EC0BA83D89942E34240
4109600,1188,6051244,Private room,,San Francisco,,Mission,2,0.0,2,1.0,,199.0,,2017-05-05 13:21:44.594949,37.77039,-122.424584,0101000020E6100000E9995E622C9B5EC02D95B7239CE24240
5849371,1188,2507102,Private room,,San Francisco,,Mission,0,0.0,3,1.0,,200.0,,2017-05-05 13:21:44.589441,37.756019,-122.410666,0101000020E610000011E50B5A489A5EC0CB13083BC5E04240
10944402,1188,730606,Private room,,San Francisco,,Haight Ashbury,0,0.0,2,1.0,,195.0,,2017-05-05 13:21:44.585900,37.773523,-122.451627,0101000020E610000066BFEE74E79C5EC016DA39CD02E34240
8290464,1188,3198119,Private room,,San Francisco,,Potrero Hill,13,5.0,2,1.0,,185.0,,2017-05-05 13:21:43.280514,37.763907,-122.395528,0101000020E6100000BF29AC5450995EC0BE175FB4C7E14240
10829717,1188,36676729,Private room,,San Francisco,,Western Addition,0,0.0,2,1.0,,183.0,,2017-05-05 13:21:43.278127,37.777719,-122.42322,0101000020E6100000D7C05609169B5EC0293DD34B8CE34240
10877828,1188,40772298,Private room,,San Francisco,,Western Addition,0,0.0,2,1.0,,190.0,,2017-05-05 13:21:43.273680,37.789002,-122.429238,0101000020E6100000D40CA9A2789B5EC0433D7D04FEE44240
10634267,1188,6807227,Private room,,San Francisco,,Castro/Upper Market,0,0.0,2,1.0,,200.0,,2017-05-05 13:21:43.266079,37.766019,-122.43374,0101000020E6100000E4BD6A65C29B5EC0AC8E1CE90CE24240
8473252,1188,482426,Private room,,San Francisco,,Haight Ashbury,0,0.0,2,1.0,,200.0,,2017-05-05 13:21:43.260530,37.774329,-122.438941,0101000020E6100000E8F7FD9B179C5EC015AC71361DE34240
1807012,1188,1574663,Private room,,San Francisco,,Mission,16,5.0,2,1.0,,188.0,,2017-05-05 13:21:43.257767,37.750081,-122.418409,0101000020E610000088D68A36C79A5EC0ED2C7AA702E04240
8882782,1188,33323233,Private room,,San Francisco,,Outer Sunset,0,0.0,1,1.0,,200.0,,2017-05-05 13:21:43.254823,37.754877,-122.481254,0101000020E61000006EC493DDCC9E5EC055C03DCF9FE04240
6412221,1188,10471121,Private room,,San Francisco,,Marina,1,0.0,1,1.0,,200.0,,2017-05-05 13:21:43.241193,37.801716,-122.444474,0101000020E6100000077B1343729C5EC0085740A19EE64240
3355288,1188,1444847,Private room,,San Francisco,,South of Market,11,5.0,2,1.0,,200.0,,2017-05-05 13:21:43.236913,37.784279,-122.390016,0101000020E6100000AC3AAB05F6985EC044F8174163E44240
11087273,1188,33121710,Private room,,San Francisco,,Pacific Heights,0,0.0,2,1.0,,199.0,,2017-05-05 13:21:43.234296,37.79503,-122.44429,0101000020E610000026FC523F6F9C5EC060AB048BC3E54240
14732061,1188,3930423,Private room,,San Francisco,,South of Market,2,0.0,4,1.0,,199.0,,2017-05-05 13:21:43.230693,37.77457,-122.395918,0101000020E6100000747973B856995EC03A3B191C25E34240
11060073,1188,11263622,Private room,,San Francisco,,Ocean View,0,0.0,2,1.0,,199.0,,2017-05-05 13:21:41.719442,37.722206,-122.466967,0101000020E6100000EB538EC9E29D5EC0CC7C073F71DC4240
10881222,1188,56376652,Private room,,San Francisco,,Inner Sunset,0,0.0,2,1.0,,200.0,,2017-05-05 13:21:41.716722,37.757499,-122.473666,0101000020E610000089CE328B509E5EC059E02BBAF5E04240
11044110,1188,57316351,Private room,,San Francisco,,Inner Richmond,0,0.0,2,1.0,,200.0,,2017-05-05 13:21:41.713104,37.783823,-122.476935,0101000020E610000056D4601A869E5EC0226DE34F54E44240
2193638,1188,10135,Private room,,San Francisco,,Mission,18,4.5,4,1.0,,195.0,,2017-05-05 13:21:41.706294,37.76538,-122.414557,0101000020E6100000FC54151A889A5EC09981CAF8F7E14240
16844263,1188,91963480,Private room,,San Francisco,,Financial District,7,4.5,2,2.0,,190.0,,2017-05-05 13:21:41.701280,37.793189,-122.395384,0101000020E61000002657B1F84D995EC00246973787E54240
7502595,1188,10487703,Private room,,San Francisco,,Haight Ashbury,0,0.0,2,1.0,,200.0,,2017-05-05 13:21:41.698885,37.771592,-122.445665,0101000020E610000033FE7DC6859C5EC078EDD286C3E24240
9240268,1188,9297342,Private room,,San Francisco,,Outer Richmond,1,0.0,1,1.0,,200.0,,2017-05-05 13:21:41.691693,37.776707,-122.478695,0101000020E61000008F705AF0A29E5EC082C98D226BE34240
18248374,1188,55204480,Private room,,San Francisco,,Ocean View,1,0.0,2,1.0,,200.0,,2017-05-05 13:21:41.688773,37.722348,-122.458928,0101000020E6100000FFCD8B135F9D5EC05E2A36E675DC4240
14257108,1188,37161006,Private room,,San Francisco,,Outer Sunset,2,0.0,2,1.0,,199.0,,2017-05-05 13:21:41.685831,37.745378,-122.507406,0101000020E6100000D4F2035779A05EC03694DA8B68DF4240
13080090,1188,22009135,Private room,,San Francisco,,Inner Richmond,16,4.5,5,1.0,,199.0,,2017-05-05 13:21:41.682539,37.77575,-122.477743,0101000020E610000026396057939E5EC09EEFA7C64BE34240
16310932,1188,52573756,Private room,,San Francisco,,Mission,4,5.0,4,2.0,,200.0,,2017-05-05 13:21:41.676708,37.759121,-122.424368,0101000020E6100000035E66D8289B5EC0795A7EE02AE14240
7027139,1188,34592529,Private room,,San Francisco,,Outer Sunset,13,5.0,2,1.0,,190.0,,2017-05-05 13:21:41.673656,37.7638,-122.507323,0101000020E61000008D60E3FA77A05EC0A857CA32C4E14240
1493659,1188,7983455,Private room,,San Francisco,,Mission,79,5.0,2,1.0,,200.0,,2017-05-05 13:21:41.665604,37.751016,-122.411926,0101000020E6100000D097DEFE5C9A5EC0E962D34A21E04240
17606766,1188,119492097,Private room,,San Francisco,,Outer Sunset,3,4.5,8,2.0,,199.0,,2017-05-05 13:21:41.660576,37.753326,-122.503411,0101000020E6100000965CC5E237A05EC0FE9C82FC6CE04240
1273037,1188,518861,Private room,,San Francisco,,Pacific Heights,58,5.0,2,1.0,,188.0,,2017-05-05 13:21:39.993083,37.788386,-122.44526,0101000020E6100000E38DCC237F9C5EC0E84F1BD5E9E44240
2706776,1188,11377696,Private room,,San Francisco,,Diamond Heights,36,5.0,2,1.0,,188.0,,2017-05-05 13:21:39.985436,37.741533,-122.435961,0101000020E61000003755F7C8E69B5EC0CFF3A78DEADE4240
9215633,1188,1703062,Private room,,San Francisco,,Russian Hill,1,0.0,2,1.0,,190.0,,2017-05-05 13:21:39.982654,37.800197,-122.423717,0101000020E61000009770E82D1E9B5EC0BCADF4DA6CE64240
8907630,1188,12839290,Private room,,San Francisco,,Financial District,0,0.0,1,2.0,,185.0,,2017-05-05 13:21:39.979621,37.789785,-122.395031,0101000020E6100000FF791A3048995EC089EFC4AC17E54240
8943055,1188,14385307,Private room,,San Francisco,,Castro/Upper Market,17,5.0,2,1.0,,185.0,,2017-05-05 13:21:39.973752,37.767618,-122.43748,0101000020E6100000DC291DACFF9B5EC014E97E4E41E24240
9904485,1188,13046907,Private room,,San Francisco,,Seacliff,0,0.0,1,1.0,,195.0,,2017-05-05 13:21:39.968062,37.785487,-122.488011,0101000020E6100000A6457D923B9F5EC0723788D68AE44240
9669444,1188,49968577,Private room,,San Francisco,,South of Market,114,5.0,2,1.0,,199.0,,2017-05-05 13:21:39.962958,37.78113,-122.408124,0101000020E61000009D2D20B41E9A5EC055F65D11FCE34240
19040,1188,72731,Private room,,San Francisco,,Mission,210,5.0,2,0.0,,188.0,,2017-05-05 13:21:39.954114,37.76349,-122.415174,0101000020E61000009109F835929A5EC05969520ABAE14240
1857709,1188,1726785,Private room,,San Francisco,,Russian Hill,131,5.0,2,1.0,,195.0,,2017-05-05 13:21:39.948702,37.80355,-122.41874,0101000020E6100000BB61DBA2CC9A5EC0B459F5B9DAE64240
10881879,1188,56380413,Private room,,San Francisco,,Bayview,0,0.0,3,1.0,,180.0,,2017-05-05 13:21:33.129446,37.717736,-122.392744,0101000020E6100000D0ECBAB722995EC0B894F3C5DEDB4240
4225721,1188,21930406,Private room,,San Francisco,,Castro/Upper Market,0,0.0,2,1.0,,169.0,,2017-05-05 13:21:32.178788,37.756381,-122.437344,0101000020E61000008446B071FD9B5EC06B28B517D1E04240
3199703,1188,16215408,Private room,,San Francisco,,Crocker Amazon,0,0.0,2,1.0,,180.0,,2017-05-05 13:21:28.602501,37.711662,-122.438093,0101000020E6100000D1E638B7099C5EC029E78BBD17DB4240
7007759,1188,36734328,Private room,,San Francisco,,Ocean View,5,5.0,4,1.0,,180.0,,2017-05-05 13:21:19.001880,37.717282,-122.452695,0101000020E6100000040473F4F89C5EC0360186E5CFDB4240
17406845,1188,95927215,Private room,,San Francisco,,Excelsior,0,0.0,2,1.0,,150.0,,2017-05-05 13:21:18.471106,37.723951,-122.422868,0101000020E610000098A1F144109B5EC00874266DAADC4240
4709844,1188,1415579,Private room,,San Francisco,,West of Twin Peaks,1,0.0,5,1.0,,175.0,,2017-05-05 13:21:17.841728,37.736812,-122.449258,0101000020E6100000D95DA0A4C09C5EC072A609DB4FDE4240
3079665,1188,2238981,Private room,,San Francisco,,Mission,35,5.0,2,1.0,,175.0,,2017-05-05 13:21:07.082337,37.76058,-122.425407,0101000020E6100000541F48DE399B5EC0EFFE78AF5AE14240
1499843,1188,3695323,Private room,,San Francisco,,Haight Ashbury,8,5.0,2,1.0,,180.0,,2017-05-05 13:21:04.623647,37.775945,-122.439712,0101000020E610000029EACC3D249C5EC0533F6F2A52E34240
8459807,1188,27964266,Private room,,San Francisco,,Mission,7,4.0,6,1.0,,164.0,,2017-05-05 13:20:47.006443,37.758297,-122.419475,0101000020E6100000569FABADD89A5EC0D4D347E00FE14240
5904746,1188,14769839,Private room,,San Francisco,,South of Market,1,0.0,2,1.0,,150.0,,2017-05-05 13:20:45.699960,37.777013,-122.409889,0101000020E61000005F7F129F3B9A5EC08EC8772975E34240
3200431,1188,15357373,Private room,,San Francisco,,Western Addition,7,5.0,2,1.0,,150.0,,2017-05-05 13:20:43.460363,37.777026,-122.445405,0101000020E6100000641EF983819C5EC02312859675E34240
6437918,1188,235542,Private room,,San Francisco,,South of Market,51,5.0,2,1.0,,145.0,,2017-05-05 13:20:43.457551,37.776195,-122.409268,0101000020E610000028D36872319A5EC0CC28965B5AE34240
4894416,1188,25186254,Private room,,San Francisco,,Castro/Upper Market,0,0.0,2,1.0,,155.0,,2017-05-05 13:20:43.455371,37.764709,-122.43566,0101000020E6100000390B7BDAE19B5EC07BFA08FCE1E14240
7350876,1188,12995524,Private room,,San Francisco,,Mission,6,4.5,2,1.0,,149.0,,2017-05-05 13:20:42.478805,37.761084,-122.425571,0101000020E610000011C8258E3C9B5EC022C154336BE14240
12930014,1188,29396090,Private room,,San Francisco,,Glen Park,1,0.0,2,1.0,,150.0,,2017-05-05 13:20:42.473098,37.738965,-122.426183,0101000020E61000001DC70F95469B5EC0BFF1B56796DE4240
7680348,1188,26001610,Private room,,San Francisco,,Castro/Upper Market,9,5.0,1,1.0,,175.0,,2017-05-05 13:20:42.470337,37.767102,-122.432496,0101000020E6100000A7E9B303AE9B5EC01D59F96530E24240
7937782,1188,41858569,Private room,,San Francisco,,West of Twin Peaks,0,0.0,2,1.0,,175.0,,2017-05-05 13:20:42.464571,37.739412,-122.460779,0101000020E6100000C0EB33677D9D5EC08E226B0DA5DE4240
5772013,1188,3968778,Private room,,San Francisco,,Western Addition,3,3.5,2,1.0,,180.0,,2017-05-05 13:20:42.457901,37.771622,-122.433749,0101000020E61000000E6B2A8BC29B5EC0E36F7B82C4E24240
1614622,1188,2343472,Private room,,San Francisco,,Western Addition,45,5.0,2,1.0,,180.0,,2017-05-05 13:20:40.933685,37.780451,-122.445412,0101000020E6100000BE4F55A1819C5EC0B49080D1E5E34240
17226355,1188,35012284,Private room,,San Francisco,,Western Addition,0,0.0,2,1.0,,145.0,,2017-05-05 13:20:40.923546,37.77467,-122.423343,0101000020E610000065FF3C0D189B5EC09E98F56228E34240
8325147,1188,43887502,Private room,,San Francisco,,West of Twin Peaks,0,0.0,2,1.0,,150.0,,2017-05-05 13:20:39.686277,37.742023,-122.465542,0101000020E6100000863AAC70CB9D5EC09EF0129CFADE4240
14052903,1188,868129,Private room,,San Francisco,,Castro/Upper Market,2,0.0,1,1.0,,150.0,,2017-05-05 13:20:39.681221,37.760499,-122.433159,0101000020E6100000F5BD86E0B89B5EC003D2FE0758E14240
7759829,1188,14247216,Private room,,San Francisco,,Western Addition,1,0.0,2,1.0,,149.0,,2017-05-05 13:20:39.674142,37.774441,-122.43594,0101000020E61000002BC1E270E69B5EC03DD7F7E120E34240
5756251,1188,11641089,Private room,,San Francisco,,Lakeshore,0,0.0,2,1.0,,150.0,,2017-05-05 13:20:39.655489,37.728544,-122.479775,0101000020E61000000F9C33A2B49E5EC038D906EE40DD4240
1516321,1188,7468359,Private room,,San Francisco,,Noe Valley,11,5.0,2,1.0,,150.0,,2017-05-05 13:20:38.633198,37.752822,-122.437677,0101000020E6100000874D64E6029C5EC0CBDAA6785CE04240
4501272,1188,4834973,Private room,,San Francisco,,Noe Valley,4,5.0,2,1.0,,180.0,,2017-05-05 13:20:37.054055,37.753714,-122.442223,0101000020E61000007FA2B2614D9C5EC0C8444AB379E04240
14871918,1188,21342254,Private room,,San Francisco,,Twin Peaks,0,0.0,2,1.0,,175.0,,2017-05-05 13:20:37.039346,37.753094,-122.443661,0101000020E6100000AF601BF1649C5EC02B685A6265E04240
4851030,1188,24959426,Private room,,San Francisco,,Haight Ashbury,0,0.0,2,1.0,,150.0,,2017-05-05 13:20:36.065500,37.770309,-122.446083,0101000020E61000004D13B69F8C9C5EC040683D7C99E24240
3769088,1188,165574,Private room,,San Francisco,,Presidio Heights,2,0.0,2,1.0,,150.0,,2017-05-05 13:20:34.664562,37.781729,-122.456359,0101000020E61000000F0F61FC349D5EC0DAAA24B20FE44240
8084655,1188,22203902,Private room,,San Francisco,,Haight Ashbury,0,0.0,2,1.0,,180.0,,2017-05-05 13:20:34.641542,37.772623,-122.448144,0101000020E610000083F92B64AE9C5EC097917A4FE5E24240
4051455,1188,6972580,Private room,,San Francisco,,Castro/Upper Market,16,5.0,2,1.0,,169.0,,2017-05-05 13:20:32.011033,37.757705,-122.439015,0101000020E610000005DD5ED2189C5EC00282397AFCE04240
10713869,1188,14691035,Private room,,San Francisco,,West of Twin Peaks,0,0.0,4,1.0,,150.0,,2017-05-05 13:20:25.152554,37.729294,-122.4679,0101000020E61000001973D712F29D5EC0A3957B8159DD4240
3957762,1188,2544554,Private room,,San Francisco,,Noe Valley,1,0.0,2,1.0,,176.0,,2017-05-05 13:20:22.469820,37.753128,-122.42969,0101000020E6100000C45A7C0A809B5EC0D7D9907F66E04240
7441129,1188,30234589,Private room,,San Francisco,,South of Market,0,0.0,2,1.0,,180.0,,2017-05-05 13:20:22.461932,37.771454,-122.41318,0101000020E61000001FD7868A719A5EC0272F3201BFE24240
9092593,1188,4478576,Private room,,San Francisco,,Castro/Upper Market,16,5.0,3,1.0,,150.0,,2017-05-05 13:20:21.199723,37.762026,-122.428313,0101000020E6100000E8DCED7A699B5EC0D15966118AE14240
8776928,1188,883556,Private room,,San Francisco,,Noe Valley,0,0.0,2,1.0,,160.0,,2017-05-05 13:20:21.196822,37.747312,-122.431808,0101000020E6100000AD8905BEA29B5EC045F46BEBA7DF4240
4084756,1188,2290641,Private room,,San Francisco,,Western Addition,3,3.5,2,1.0,,148.0,,2017-05-05 13:20:21.173063,37.777572,-122.425725,0101000020E6100000BC0512143F9B5EC08524B37A87E34240
8614503,1188,1627651,Private room,,San Francisco,,Bayview,4,4.5,4,1.0,,150.0,,2017-05-05 13:20:21.167578,37.733718,-122.395598,0101000020E61000003C17467A51995EC0473EAF78EADD4240
4622981,1188,23944054,Private room,,San Francisco,,Pacific Heights,1,0.0,1,1.0,,150.0,,2017-05-05 13:18:54.669507,37.789603,-122.437536,0101000020E6100000A6B4FE96009C5EC068E90AB611E54240
14073882,1188,43944363,Private room,,San Francisco,,Financial District,0,0.0,1,1.0,,159.0,,2017-05-05 13:18:54.666646,37.789926,-122.401011,0101000020E610000085950A2AAA995EC04B21904B1CE54240
